,VideoId,SaveIdName,Time,Bbox
26772,uGfV6cTXeE4,uGfV6cTXeE4_1.mp4,"(24.02, 29.56)","[0.0, 0.7111, 0.3133, 0.7133]"
26773,uGfV6cTXeE4,uGfV6cTXeE4_3.mp4,"(35.37, 42.54)","[0.0, 0.7111, 0.3047, 0.7047]"
26774,uGfV6cTXeE4,uGfV6cTXeE4_4.mp4,"(55.39, 60.19)","[0.0069, 0.7181, 0.2922, 0.6922]"
26775,uGusuK7qLpw,uGusuK7qLpw_0.mp4,"(34.0, 40.34)","[0.0, 0.7111, 0.1313, 0.5312]"
26776,uGusuK7qLpw,uGusuK7qLpw_2.mp4,"(74.71, 78.44)","[0.0, 0.7111, 0.1867, 0.5867]"
26777,uGusuK7qLpw,uGusuK7qLpw_5.mp4,"(113.95, 122.46)","[0.0, 0.7111, 0.2531, 0.6531]"
26778,UHGcm9PGhUg,UHGcm9PGhUg_2.mp4,"(26.92, 29.83)","[0.0, 0.9944, 0.2422, 0.8016]"
26779,UJRSyfeFswM,UJRSyfeFswM_0.mp4,"(20.02, 23.06)","[0.0, 0.7111, 0.4453, 0.8453]"
26780,UJRSyfeFswM,UJRSyfeFswM_2.mp4,"(51.38, 62.16)","[0.0, 0.7194, 0.1562, 0.5609]"
26781,UJRSyfeFswM,UJRSyfeFswM_3.mp4,"(63.4, 74.01)","[0.0, 0.7444, 0.1164, 0.5352]"
26782,UJRSyfeFswM,UJRSyfeFswM_4.mp4,"(74.07, 94.06)","[0.0, 0.7361, 0.4813, 0.8953]"
26783,UJRSyfeFswM,UJRSyfeFswM_6.mp4,"(225.53, 228.66)","[0.0111, 0.7222, 0.1172, 0.5172]"
26784,UJRSyfeFswM,UJRSyfeFswM_8.mp4,"(271.9, 275.54)","[0.0, 0.7111, 0.1773, 0.5773]"
26785,UJRSyfeFswM,UJRSyfeFswM_11.mp4,"(295.63, 298.3)","[0.0, 0.7111, 0.4789, 0.8789]"
26786,UJRSyfeFswM,UJRSyfeFswM_13.mp4,"(304.3, 318.58)","[0.0, 0.7944, 0.0906, 0.5375]"
26787,UJRSyfeFswM,UJRSyfeFswM_15.mp4,"(429.1, 449.08)","[0.0, 0.7111, 0.2977, 0.6977]"
26788,UJRSyfeFswM,UJRSyfeFswM_16.mp4,"(449.12, 455.22)","[0.0, 0.7111, 0.3063, 0.7063]"
26789,UJRSyfeFswM,UJRSyfeFswM_21.mp4,"(42.71, 45.05)","[0.0, 0.7111, 0.4437, 0.8438]"
26790,UJRSyfeFswM,UJRSyfeFswM_23.mp4,"(141.47, 145.21)","[0.0, 0.7111, 0.0828, 0.4828]"
26791,UJRSyfeFswM,UJRSyfeFswM_24.mp4,"(217.55, 221.65)","[0.0, 0.7861, 0.0594, 0.5016]"
26792,UJRSyfeFswM,UJRSyfeFswM_25.mp4,"(228.9, 234.23)","[0.0, 0.7111, 0.1195, 0.5195]"
26793,UJRSyfeFswM,UJRSyfeFswM_26.mp4,"(236.2, 242.61)","[0.0, 0.7278, 0.1609, 0.5703]"
26794,UJRSyfeFswM,UJRSyfeFswM_30.mp4,"(387.72, 394.53)","[0.0, 0.7111, 0.4406, 0.8406]"
26795,UJRSyfeFswM,UJRSyfeFswM_32.mp4,"(407.74, 412.95)","[0.0, 0.7111, 0.1234, 0.5234]"
26796,UJRSyfeFswM,UJRSyfeFswM_34.mp4,"(414.41, 423.16)","[0.0, 0.7111, 0.1187, 0.5188]"
26797,UJRSyfeFswM,UJRSyfeFswM_35.mp4,"(423.76, 426.09)","[0.0, 0.7111, 0.1125, 0.5125]"
26798,ujyzlHDjNJk,ujyzlHDjNJk_0.mp4,"(25.49, 28.39)","[0.0, 0.7111, 0.1539, 0.5539]"
26799,ujyzlHDjNJk,ujyzlHDjNJk_1.mp4,"(29.36, 32.5)","[0.0, 0.8944, 0.2789, 0.782]"
26800,ujyzlHDjNJk,ujyzlHDjNJk_2.mp4,"(52.65, 56.59)","[0.0, 0.95, 0.2414, 0.7758]"
26801,UKdwmsql3fk,UKdwmsql3fk_4.mp4,"(96.44, 103.72)","[0.0, 0.7417, 0.4164, 0.8336]"
26802,UKdwmsql3fk,UKdwmsql3fk_7.mp4,"(126.64, 130.48)","[0.0, 0.7111, 0.2953, 0.6953]"
26803,UKdwmsql3fk,UKdwmsql3fk_8.mp4,"(136.0, 139.28)","[0.0, 0.7111, 0.3375, 0.7375]"
26804,UKdwmsql3fk,UKdwmsql3fk_9.mp4,"(142.96, 145.32)","[0.0778, 0.7889, 0.2492, 0.6492]"
26805,UKdwmsql3fk,UKdwmsql3fk_10.mp4,"(146.96, 149.96)","[0.0, 0.7111, 0.3312, 0.7312]"
26806,UKdwmsql3fk,UKdwmsql3fk_12.mp4,"(164.72, 177.16)","[0.0, 0.9167, 0.2539, 0.7695]"
26807,UKDyYcJN-ZU,UKDyYcJN-ZU_2.mp4,"(32.64, 44.52)","[0.0, 0.7111, 0.268, 0.668]"
26808,UKDyYcJN-ZU,UKDyYcJN-ZU_4.mp4,"(55.44, 62.68)","[0.0, 0.7222, 0.1711, 0.5773]"
26809,UKDyYcJN-ZU,UKDyYcJN-ZU_5.mp4,"(63.44, 75.48)","[0.0, 0.7111, 0.4633, 0.8633]"
26810,UKDyYcJN-ZU,UKDyYcJN-ZU_9.mp4,"(110.64, 124.88)","[0.0, 0.7111, 0.4453, 0.8453]"
26811,UKDyYcJN-ZU,UKDyYcJN-ZU_11.mp4,"(129.64, 134.0)","[0.0, 0.7111, 0.0563, 0.4562]"
26812,UKDyYcJN-ZU,UKDyYcJN-ZU_13.mp4,"(154.68, 158.04)","[0.0208, 0.7319, 0.4383, 0.8383]"
26813,UKDyYcJN-ZU,UKDyYcJN-ZU_14.mp4,"(128.12, 131.88)","[0.0, 0.7111, 0.3672, 0.7672]"
26814,Umfm3Foy9Ls,Umfm3Foy9Ls_1.mp4,"(122.16, 127.0)","[0.0, 0.8528, 0.382, 0.8617]"
26815,Umfm3Foy9Ls,Umfm3Foy9Ls_2.mp4,"(131.08, 135.36)","[0.0, 0.725, 0.4516, 0.8594]"
26816,Umfm3Foy9Ls,Umfm3Foy9Ls_3.mp4,"(153.0, 158.76)","[0.0, 0.8278, 0.3656, 0.8313]"
26817,Umfm3Foy9Ls,Umfm3Foy9Ls_4.mp4,"(178.84, 182.44)","[0.0, 0.95, 0.2992, 0.8336]"
26818,Umfm3Foy9Ls,Umfm3Foy9Ls_5.mp4,"(196.44, 199.44)","[0.0, 0.925, 0.332, 0.8523]"
26819,UNIQm7vEa2o,UNIQm7vEa2o_1.mp4,"(38.4, 45.16)","[0.0, 0.7111, 0.3867, 0.7867]"
26820,unmu4yKfBg0,unmu4yKfBg0_0.mp4,"(53.6, 62.88)","[0.0, 0.775, 0.2727, 0.7086]"
26821,unmu4yKfBg0,unmu4yKfBg0_1.mp4,"(74.4, 82.64)","[0.0, 0.7111, 0.2758, 0.6758]"
26822,unmu4yKfBg0,unmu4yKfBg0_2.mp4,"(83.2, 88.24)","[0.0, 0.7528, 0.2781, 0.7016]"
26823,unmu4yKfBg0,unmu4yKfBg0_6.mp4,"(144.92, 147.08)","[0.0, 0.7111, 0.1281, 0.5281]"
26824,unmu4yKfBg0,unmu4yKfBg0_7.mp4,"(157.0, 161.68)","[0.0, 0.7111, 0.3937, 0.7937]"
26825,unmu4yKfBg0,unmu4yKfBg0_9.mp4,"(164.2, 170.2)","[0.0, 0.7583, 0.3094, 0.7359]"
26826,unmu4yKfBg0,unmu4yKfBg0_12.mp4,"(355.12, 359.52)","[0.0, 0.7111, 0.0375, 0.4375]"
26827,unmu4yKfBg0,unmu4yKfBg0_15.mp4,"(212.16, 217.84)","[0.0, 0.7111, 0.4578, 0.8578]"
26828,uo4O2CcN-eo,uo4O2CcN-eo_0.mp4,"(57.92, 61.26)","[0.0, 0.7111, 0.4078, 0.8078]"
26829,uo4O2CcN-eo,uo4O2CcN-eo_1.mp4,"(77.41, 80.28)","[0.0, 0.7111, 0.2078, 0.6078]"
26830,uo4O2CcN-eo,uo4O2CcN-eo_2.mp4,"(84.68, 87.99)","[0.0, 0.7111, 0.4047, 0.8047]"
26831,uo4O2CcN-eo,uo4O2CcN-eo_4.mp4,"(131.66, 136.27)","[0.0, 0.7111, 0.2836, 0.6836]"
26832,uo4O2CcN-eo,uo4O2CcN-eo_5.mp4,"(156.66, 161.56)","[0.0, 0.7111, 0.4344, 0.8344]"
26833,UoiQ3ZrTo7E,UoiQ3ZrTo7E_0.mp4,"(0.0, 19.97)","[0.0, 0.7111, 0.3672, 0.7672]"
26834,UoiQ3ZrTo7E,UoiQ3ZrTo7E_1.mp4,"(20.0, 39.97)","[0.0, 0.7333, 0.368, 0.7805]"
26835,uoWggnwPc74,uoWggnwPc74_1.mp4,"(72.47, 76.18)","[0.0, 0.75, 0.3563, 0.7781]"
26836,uoWggnwPc74,uoWggnwPc74_2.mp4,"(84.08, 100.07)","[0.0125, 0.7236, 0.3016, 0.7016]"
26837,uoWggnwPc74,uoWggnwPc74_3.mp4,"(104.77, 108.81)","[0.0, 0.775, 0.3656, 0.8016]"
26838,uoWggnwPc74,uoWggnwPc74_4.mp4,"(128.8, 133.2)","[0.0, 0.925, 0.2906, 0.8109]"
26839,uoWggnwPc74,uoWggnwPc74_6.mp4,"(169.34, 172.27)","[0.0, 0.7111, 0.307, 0.707]"
26840,up-7hSCpiO8,up-7hSCpiO8_1.mp4,"(44.04, 64.03)","[0.0, 0.7611, 0.3297, 0.7578]"
26841,up-7hSCpiO8,up-7hSCpiO8_2.mp4,"(64.06, 84.05)","[0.0, 0.7472, 0.2922, 0.7125]"
26842,up-7hSCpiO8,up-7hSCpiO8_3.mp4,"(84.08, 104.07)","[0.0, 0.8722, 0.2906, 0.7812]"
26843,up-7hSCpiO8,up-7hSCpiO8_4.mp4,"(104.1, 124.09)","[0.0, 0.8639, 0.2633, 0.7492]"
26844,up-7hSCpiO8,up-7hSCpiO8_5.mp4,"(124.12, 144.11)","[0.0, 0.8222, 0.2836, 0.7461]"
26845,up-7hSCpiO8,up-7hSCpiO8_6.mp4,"(144.14, 164.13)","[0.0, 0.7583, 0.2922, 0.7188]"
26846,up-7hSCpiO8,up-7hSCpiO8_7.mp4,"(164.16, 184.15)","[0.0, 0.7278, 0.2781, 0.6875]"
26847,UpCYJzuQwKg,UpCYJzuQwKg_6.mp4,"(118.55, 123.59)","[0.0, 0.7111, 0.293, 0.693]"
26848,UpCYJzuQwKg,UpCYJzuQwKg_12.mp4,"(164.33, 169.87)","[0.0, 0.7111, 0.3023, 0.7023]"
26849,UPI4Kiuy_kI,UPI4Kiuy_kI_2.mp4,"(30.03, 36.67)","[0.0, 0.7111, 0.3164, 0.7164]"
26850,UPI4Kiuy_kI,UPI4Kiuy_kI_3.mp4,"(59.39, 65.8)","[0.0, 0.8528, 0.2562, 0.7359]"
26851,UPI4Kiuy_kI,UPI4Kiuy_kI_4.mp4,"(65.9, 69.34)","[0.0, 0.7111, 0.2781, 0.6781]"
26852,UPI4Kiuy_kI,UPI4Kiuy_kI_5.mp4,"(76.74, 91.49)","[0.0, 0.9667, 0.225, 0.7688]"
26853,UPI4Kiuy_kI,UPI4Kiuy_kI_6.mp4,"(95.13, 100.7)","[0.0, 0.9889, 0.1898, 0.7461]"
26854,UpnW9oZYF74,UpnW9oZYF74_1.mp4,"(15.33, 18.23)","[0.0, 0.8, 0.4711, 0.8711]"
26855,UpnW9oZYF74,UpnW9oZYF74_2.mp4,"(33.33, 37.4)","[0.0, 0.9094, 0.068, 0.5227]"
26856,UpnW9oZYF74,UpnW9oZYF74_3.mp4,"(38.0, 46.3)","[0.0, 0.9969, 0.0594, 0.5578]"
26857,uPoA2f11UPk,uPoA2f11UPk_0.mp4,"(112.91, 123.99)","[0.0, 0.9583, 0.3164, 0.8555]"
26858,uPUIDHQv8rM,uPUIDHQv8rM_4.mp4,"(69.69, 72.03)","[0.0, 0.8694, 0.1477, 0.6367]"
26859,UQ5_w6Nz46o,UQ5_w6Nz46o_0.mp4,"(79.76, 85.0)","[0.0, 0.825, 0.5258, 0.9898]"
26860,UQ5_w6Nz46o,UQ5_w6Nz46o_1.mp4,"(97.76, 102.16)","[0.0, 0.7111, 0.4844, 0.8844]"
26861,UQ5_w6Nz46o,UQ5_w6Nz46o_2.mp4,"(104.2, 110.68)","[0.0, 0.7556, 0.3664, 0.7914]"
26862,UQ5_w6Nz46o,UQ5_w6Nz46o_3.mp4,"(111.36, 118.24)","[0.0, 0.825, 0.0719, 0.5359]"
26863,UQ5_w6Nz46o,UQ5_w6Nz46o_4.mp4,"(124.96, 131.32)","[0.0, 0.9889, 0.0883, 0.6445]"
26864,UQ5_w6Nz46o,UQ5_w6Nz46o_5.mp4,"(171.36, 184.4)","[0.0, 0.8639, 0.0695, 0.5555]"
26865,UQ5_w6Nz46o,UQ5_w6Nz46o_6.mp4,"(193.12, 201.32)","[0.0, 0.8278, 0.0586, 0.5242]"
26866,UQ5_w6Nz46o,UQ5_w6Nz46o_7.mp4,"(213.64, 227.12)","[0.0, 0.7111, 0.1414, 0.5414]"
26867,UQ5_w6Nz46o,UQ5_w6Nz46o_8.mp4,"(239.52, 252.16)","[0.0, 0.7972, 0.1281, 0.5766]"
26868,UQ5_w6Nz46o,UQ5_w6Nz46o_9.mp4,"(282.4, 294.52)","[0.0, 0.9917, 0.4, 0.9578]"
26869,UQ5_w6Nz46o,UQ5_w6Nz46o_10.mp4,"(306.4, 314.6)","[0.0, 0.8389, 0.3852, 0.857]"
26870,UQ5_w6Nz46o,UQ5_w6Nz46o_11.mp4,"(315.2, 321.6)","[0.0, 0.8083, 0.1156, 0.5703]"
26871,UQ5_w6Nz46o,UQ5_w6Nz46o_13.mp4,"(340.0, 348.92)","[0.0, 0.9667, 0.1125, 0.6562]"
26872,UQ5_w6Nz46o,UQ5_w6Nz46o_15.mp4,"(374.4, 377.24)","[0.0, 0.7222, 0.1414, 0.5477]"
26873,UQ5_w6Nz46o,UQ5_w6Nz46o_16.mp4,"(380.8, 386.2)","[0.0, 0.7667, 0.1633, 0.5945]"
26874,UQ5_w6Nz46o,UQ5_w6Nz46o_17.mp4,"(402.4, 406.8)","[0.0, 0.7111, 0.1141, 0.5141]"
26875,UQ5_w6Nz46o,UQ5_w6Nz46o_18.mp4,"(416.04, 428.28)","[0.0, 0.7306, 0.1242, 0.5352]"
26876,UQ5_w6Nz46o,UQ5_w6Nz46o_19.mp4,"(447.24, 459.8)","[0.0, 0.9, 0.0719, 0.5781]"
26877,UQ5_w6Nz46o,UQ5_w6Nz46o_20.mp4,"(475.24, 482.88)","[0.0, 0.8361, 0.082, 0.5523]"
26878,UQ5_w6Nz46o,UQ5_w6Nz46o_21.mp4,"(499.24, 504.04)","[0.0, 0.8056, 0.0906, 0.5437]"
26879,UQ5_w6Nz46o,UQ5_w6Nz46o_22.mp4,"(508.84, 511.64)","[0.0, 0.7111, 0.1242, 0.5242]"
26880,UQ5_w6Nz46o,UQ5_w6Nz46o_23.mp4,"(515.6, 534.32)","[0.0, 0.9611, 0.4508, 0.9914]"
26881,uqFt3ssT0QM,uqFt3ssT0QM_3.mp4,"(15.32, 20.8)","[0.0, 0.725, 0.3156, 0.7234]"
26882,uqFt3ssT0QM,uqFt3ssT0QM_6.mp4,"(53.12, 60.6)","[0.0, 0.7111, 0.3078, 0.7078]"
26883,uqFt3ssT0QM,uqFt3ssT0QM_11.mp4,"(105.28, 110.92)","[0.0, 0.7111, 0.2977, 0.6977]"
26884,uqFt3ssT0QM,uqFt3ssT0QM_15.mp4,"(141.8, 147.68)","[0.0, 0.7111, 0.2883, 0.6883]"
26885,uqFt3ssT0QM,uqFt3ssT0QM_18.mp4,"(167.4, 170.84)","[0.0, 0.7111, 0.2906, 0.6906]"
26886,uqFt3ssT0QM,uqFt3ssT0QM_22.mp4,"(186.76, 189.28)","[0.0, 0.7111, 0.3594, 0.7594]"
26887,UqO0E4rcI5k,UqO0E4rcI5k_0.mp4,"(0.0, 19.99)","[0.0, 0.7111, 0.3164, 0.7164]"
26888,UqO0E4rcI5k,UqO0E4rcI5k_6.mp4,"(144.14, 151.82)","[0.0, 0.7111, 0.2828, 0.6828]"
26889,UqO0E4rcI5k,UqO0E4rcI5k_8.mp4,"(166.83, 170.44)","[0.0, 0.7111, 0.3391, 0.7391]"
26890,UqO0E4rcI5k,UqO0E4rcI5k_9.mp4,"(170.84, 175.34)","[0.0, 0.7111, 0.3633, 0.7633]"
26891,UqO0E4rcI5k,UqO0E4rcI5k_12.mp4,"(237.1, 240.51)","[0.0, 0.7111, 0.2516, 0.6516]"
26892,UqO0E4rcI5k,UqO0E4rcI5k_15.mp4,"(268.33, 272.84)","[0.0, 0.7111, 0.3187, 0.7188]"
26893,UqO0E4rcI5k,UqO0E4rcI5k_18.mp4,"(282.28, 285.25)","[0.0, 0.7111, 0.1898, 0.5898]"
26894,UqO0E4rcI5k,UqO0E4rcI5k_24.mp4,"(328.56, 333.87)","[0.0, 0.7417, 0.2695, 0.6867]"
26895,UqO0E4rcI5k,UqO0E4rcI5k_28.mp4,"(373.94, 379.25)","[0.0, 0.7111, 0.3344, 0.7344]"
26896,UqO0E4rcI5k,UqO0E4rcI5k_29.mp4,"(379.68, 383.88)","[0.0, 0.7111, 0.3359, 0.7359]"
26897,UqO0E4rcI5k,UqO0E4rcI5k_31.mp4,"(413.75, 433.73)","[0.0, 0.7111, 0.3211, 0.7211]"
26898,UqO0E4rcI5k,UqO0E4rcI5k_32.mp4,"(433.77, 449.78)","[0.0, 0.7111, 0.3391, 0.7391]"
26899,ur7ZtW_RKro,ur7ZtW_RKro_1.mp4,"(107.52, 111.16)","[0.0403, 0.7514, 0.0, 0.4]"
26900,ur7ZtW_RKro,ur7ZtW_RKro_5.mp4,"(171.0, 174.72)","[0.0014, 0.7486, 0.5797, 1.0]"
26901,ur7ZtW_RKro,ur7ZtW_RKro_6.mp4,"(176.16, 181.84)","[0.05, 0.7611, 0.6, 1.0]"
26902,URJLvSfr5Bw,URJLvSfr5Bw_0.mp4,"(17.6, 21.08)","[0.0681, 0.7792, 0.4227, 0.8227]"
26903,UsEGpXlpcO8,UsEGpXlpcO8_3.mp4,"(116.27, 120.53)","[0.0, 0.7111, 0.2539, 0.6539]"
26904,UsEGpXlpcO8,UsEGpXlpcO8_5.mp4,"(136.57, 142.47)","[0.0, 0.8667, 0.3102, 0.7977]"
26905,UsEGpXlpcO8,UsEGpXlpcO8_6.mp4,"(171.77, 174.0)","[0.0, 0.9778, 0.3016, 0.8516]"
26906,UssIXhT7bm0,UssIXhT7bm0_0.mp4,"(2.5, 17.56)","[0.0, 0.7111, 0.1969, 0.5969]"
26907,UssIXhT7bm0,UssIXhT7bm0_2.mp4,"(40.87, 51.72)","[0.0, 0.9806, 0.1781, 0.7297]"
26908,UssIXhT7bm0,UssIXhT7bm0_3.mp4,"(77.58, 97.56)","[0.0, 0.7389, 0.2273, 0.643]"
26909,UT7io8i9SMA,UT7io8i9SMA_0.mp4,"(20.64, 23.7)","[0.0, 0.7111, 0.3156, 0.7156]"
26910,UT7io8i9SMA,UT7io8i9SMA_1.mp4,"(24.27, 29.81)","[0.0, 0.7111, 0.293, 0.693]"
26911,UT7io8i9SMA,UT7io8i9SMA_4.mp4,"(48.74, 53.41)","[0.0, 0.7111, 0.2617, 0.6617]"
26912,UT7io8i9SMA,UT7io8i9SMA_7.mp4,"(87.18, 91.02)","[0.0, 0.7111, 0.2406, 0.6406]"
26913,uTPuA57TGEY,uTPuA57TGEY_0.mp4,"(31.83, 34.7)","[0.0, 0.7111, 0.1789, 0.5789]"
26914,uTPuA57TGEY,uTPuA57TGEY_4.mp4,"(122.3, 125.93)","[0.0, 0.7111, 0.093, 0.493]"
26915,uTPuA57TGEY,uTPuA57TGEY_7.mp4,"(308.13, 311.8)","[0.0, 0.8639, 0.482, 0.968]"
26916,UtUpCZihfvU,UtUpCZihfvU_3.mp4,"(39.71, 42.08)","[0.0, 0.8167, 0.2992, 0.7586]"
26917,UtUpCZihfvU,UtUpCZihfvU_20.mp4,"(97.56, 101.47)","[0.0833, 0.8694, 0.2633, 0.7055]"
26918,UtUpCZihfvU,UtUpCZihfvU_25.mp4,"(116.78, 119.29)","[0.0, 0.7944, 0.3023, 0.7492]"
26919,Uu3xazfdmvk,Uu3xazfdmvk_5.mp4,"(94.39, 102.5)","[0.0, 0.7111, 0.2633, 0.6633]"
26920,Uu3xazfdmvk,Uu3xazfdmvk_6.mp4,"(102.8, 105.17)","[0.0, 0.7111, 0.268, 0.668]"
26921,Uu3xazfdmvk,Uu3xazfdmvk_7.mp4,"(105.24, 113.65)","[0.0, 0.7111, 0.2641, 0.6641]"
26922,Uu3xazfdmvk,Uu3xazfdmvk_9.mp4,"(125.79, 132.03)","[0.0, 0.7111, 0.2422, 0.6422]"
26923,Uu3xazfdmvk,Uu3xazfdmvk_10.mp4,"(138.81, 142.24)","[0.0, 0.7111, 0.232, 0.632]"
26924,Uu3xazfdmvk,Uu3xazfdmvk_11.mp4,"(142.38, 147.68)","[0.0, 0.7111, 0.2297, 0.6297]"
26925,Uu3xazfdmvk,Uu3xazfdmvk_12.mp4,"(147.95, 150.65)","[0.0, 0.7111, 0.2266, 0.6266]"
26926,Uu3xazfdmvk,Uu3xazfdmvk_15.mp4,"(222.12, 232.67)","[0.0, 0.7111, 0.3266, 0.7266]"
26927,Uu3xazfdmvk,Uu3xazfdmvk_16.mp4,"(233.5, 248.92)","[0.0, 0.7111, 0.2938, 0.6937]"
26928,Uu3xazfdmvk,Uu3xazfdmvk_18.mp4,"(299.03, 308.37)","[0.0, 0.7111, 0.2398, 0.6398]"
26929,Uu3xazfdmvk,Uu3xazfdmvk_20.mp4,"(408.41, 422.96)","[0.0, 0.7111, 0.2219, 0.6219]"
26930,Uu3xazfdmvk,Uu3xazfdmvk_21.mp4,"(423.09, 437.24)","[0.0, 0.7111, 0.2906, 0.6906]"
26931,Uu3xazfdmvk,Uu3xazfdmvk_22.mp4,"(437.77, 454.72)","[0.0, 0.7111, 0.2148, 0.6148]"
26932,Uu3xazfdmvk,Uu3xazfdmvk_23.mp4,"(583.58, 603.57)","[0.0, 0.7111, 0.2727, 0.6727]"
26933,Uu3xazfdmvk,Uu3xazfdmvk_24.mp4,"(628.63, 633.87)","[0.0, 0.7111, 0.2078, 0.6078]"
26934,Uu3xazfdmvk,Uu3xazfdmvk_26.mp4,"(695.36, 715.35)","[0.0, 0.7111, 0.2148, 0.6148]"
26935,Uu3xazfdmvk,Uu3xazfdmvk_27.mp4,"(732.73, 747.08)","[0.0, 0.7111, 0.2703, 0.6703]"
26936,Uu3xazfdmvk,Uu3xazfdmvk_28.mp4,"(758.09, 772.2)","[0.0, 0.7111, 0.3211, 0.7211]"
26937,Uu3xazfdmvk,Uu3xazfdmvk_29.mp4,"(794.79, 806.44)","[0.0, 0.7111, 0.2219, 0.6219]"
26938,Uu3xazfdmvk,Uu3xazfdmvk_30.mp4,"(845.71, 862.66)","[0.0, 0.7111, 0.2648, 0.6648]"
26939,Uu3xazfdmvk,Uu3xazfdmvk_32.mp4,"(908.24, 915.35)","[0.0, 0.7111, 0.2156, 0.6156]"
26940,Uu3xazfdmvk,Uu3xazfdmvk_33.mp4,"(938.94, 952.15)","[0.0, 0.7111, 0.2164, 0.6164]"
26941,Uu3xazfdmvk,Uu3xazfdmvk_34.mp4,"(967.63, 984.08)","[0.0, 0.7111, 0.2687, 0.6687]"
26942,UuWs4ibeXPM,UuWs4ibeXPM_1.mp4,"(70.13, 74.93)","[0.1014, 0.8125, 0.293, 0.693]"
26943,UuWs4ibeXPM,UuWs4ibeXPM_2.mp4,"(75.43, 78.57)","[0.1056, 0.8167, 0.2703, 0.6703]"
26944,UuWs4ibeXPM,UuWs4ibeXPM_3.mp4,"(83.73, 86.23)","[0.0, 0.7111, 0.2242, 0.6242]"
26945,UuWs4ibeXPM,UuWs4ibeXPM_4.mp4,"(69.33, 72.83)","[0.1236, 0.8958, 0.5219, 0.9563]"
26946,Uv06CWySLzU,Uv06CWySLzU_1.mp4,"(105.17, 111.67)","[0.0, 0.7111, 0.3414, 0.7414]"
26947,Uv06CWySLzU,Uv06CWySLzU_2.mp4,"(154.46, 157.75)","[0.0, 0.7111, 0.0023, 0.4023]"
26948,Uv06CWySLzU,Uv06CWySLzU_6.mp4,"(161.5, 164.88)","[0.0, 0.7111, 0.5719, 0.9719]"
26949,uvb505WqWFI,uvb505WqWFI_2.mp4,"(48.13, 52.3)","[0.0, 0.9222, 0.2953, 0.8141]"
26950,uvb505WqWFI,uvb505WqWFI_4.mp4,"(57.31, 60.89)","[0.0, 0.9806, 0.0742, 0.6258]"
